ID	Name	Equation	Definition	Genes
rxn10233_c0	anteisoheptadecanoyl-phosphatidylserine decarboxylase_c0	(2) cpd00067[c0] + (1) cpd15690[c0] <=> (1) cpd00011[c0] + (1) cpd15696[c0]	(2) H+[c0] + (1) Dianteisoheptadecanoylphosphatidylserine[c0] <=> (1) CO2[c0] + (1) Dianteisoheptadecanoylphosphatidylethanolamine[c0]	fig|1185660.4.peg.2635
rxn06600_c0	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)_c0	(1) cpd00087[c0] + (1) cpd11830[c0] => (1) cpd00013[c0] + (1) cpd00125[c0] + (1) cpd12225[c0]	(1) Tetrahydrofolate[c0] + (1) S-Aminomethyldihydrolipoylprotein[c0] => (1) NH3[c0] + (1) 5-10-Methylenetetrahydrofolate[c0] + (1) Dihydrolipolprotein[c0]	((fig|1185660.4.peg.2787 and fig|1185660.4.peg.2786) or fig|1185660.4.peg.3174)
rxn03439_c0	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase_c0	(1) cpd02546[c0] + (1) cpd03585[c0] <=> (1) cpd00046[c0] + (1) cpd00067[c0] + (1) cpd03586[c0]	(1) CMP-KDO[c0] + (1) KDO-lipid IV(A)[c0] <=> (1) CMP[c0] + (1) H+[c0] + (1) kdo2-lipid iva[c0]	fig|1185660.4.peg.3294
rxn00216_c0	ATP:D-glucose 6-phosphotransferase_c0	(1) cpd00002[c0] + (1) cpd00027[c0] <=> (1) cpd00008[c0] + (1) cpd00067[c0] + (1) cpd00079[c0]	(1) ATP[c0] + (1) D-Glucose[c0] <=> (1) ADP[c0] + (1) H+[c0] + (1) D-glucose-6-phosphate[c0]	fig|1185660.4.peg.2337
rxn05395_c0	9-methyl-trans-dec-2-enoyl-ACP:NADP+ oxidoreductase (A-specific)_c0	(1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd11531[c0] => (1) cpd00006[c0] + (1) cpd11532[c0]	(1) NADPH[c0] + (1) H+[c0] + (1) 9-methyl-trans-dec-2-enoyl-ACP[c0] => (1) NADP[c0] + (1) 9-methyl-decanoyl-ACP[c0]	fig|1185660.4.peg.375
rxn06728_c0	CMP-N-acetylneuraminate:alpha-N-acetylneuraminyl-2,3-beta-D-galactoside alpha-2,8-N-acetylneuraminyltransferase_c0	(1) cpd00112[c0] + (1) cpd12592[c0] <=> (1) cpd00046[c0] + (1) cpd00067[c0] + (1) cpd02972[c0]	(1) CMP-N-acetylneuraminate[c0] + (1) alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-R[c0] <=> (1) CMP[c0] + (1) H+[c0] + (1) alpha-N-Acetylneuraminyl-2,8-alpha-N-acetylneuraminyl-2,3-beta-D- galactosyl-R[c0]	(fig|1185660.4.peg.3117 or fig|1185660.4.peg.2670)
rxn02005_c0	trehalose transport via PEP:Pyr PTS_c0	(1) cpd00061[c0] + (1) cpd00794[e0] <=> (1) cpd00020[c0] + (1) cpd00523[c0]	(1) Phosphoenolpyruvate[c0] + (1) TRHL[e0] <=> (1) Pyruvate[c0] + (1) Trehalose 6-phosphate[c0]	(Unknown and (fig|1185660.4.peg.2139 or fig|1185660.4.peg.2706) and Unknown and Unknown)
rxn08808_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)_c0	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd12547[c0] => (1) cpd00908[c0] + (1) cpd01080[c0]	(1) H2O[c0] + (1) H+[c0] + (1) L-2-Lysophosphatidylethanolamine[c0] => (1) Glycerophosphoethanolamine[c0] + (1) ocdca[c0]	fig|1185660.4.peg.477
rxn00558_c0	D-glucose-6-phosphate aldose-ketose-isomerase_c0	(1) cpd00079[c0] <=> (1) cpd00072[c0]	(1) D-glucose-6-phosphate[c0] <=> (1) D-fructose-6-phosphate[c0]	fig|1185660.4.peg.1829
rxn12635_c0	RXN0-6974.c_c0	(1) cpd00001[c0] + (1) cpd11591[c0] <=> (1) cpd00033[c0] + (1) cpd00060[c0]	(1) H2O[c0] + (1) Gly-Met[c0] <=> (1) Glycine[c0] + (1) L-Methionine[c0]	((fig|1185660.4.peg.3572 or fig|1185660.4.peg.1672) or fig|1185660.4.peg.3472 or fig|1185660.4.peg.3347 or fig|1185660.4.peg.231 or fig|1185660.4.peg.3858 or fig|1185660.4.peg.231)
rxn00346_c0	L-aspartate 1-carboxy-lyase (beta-alanine-forming)_c0	(1) cpd00041[c0] + (1) cpd00067[c0] => (1) cpd00011[c0] + (1) cpd00085[c0]	(1) L-Aspartate[c0] + (1) H+[c0] => (1) CO2[c0] + (1) beta-Alanine[c0]	fig|1185660.4.peg.1828
rxn05297_c0	TRANS-RXNBWI-115637.ce.maizeexp.GLT_c0	(1) cpd00023[e0] + (1) cpd00067[e0] <=> (1) cpd00023[c0] + (1) cpd00067[c0]	(1) L-Glutamate[e0] + (1) H+[e0] <=> (1) L-Glutamate[c0] + (1) H+[c0]	(fig|1185660.4.peg.2666 or fig|1185660.4.peg.3201)
rxn04726_c0	1-hydroxymethylnaphthalene:NAD+ oxidoreductase_c0	(1) cpd00003[c0] + (1) cpd09792[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd09793[c0]	(1) NAD[c0] + (1) 1-Naphthalenemethanol[c0] <=> (1) NADH[c0] + (1) H+[c0] + (1) 1-Naphthaldehyde[c0]	(fig|1185660.4.peg.29 or fig|1185660.4.peg.180 or fig|1185660.4.peg.3115 or fig|1185660.4.peg.3035 or fig|1185660.4.peg.2389)
rxn00550_c0	beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase_c0	(1) cpd00001[c0] + (1) cpd00503[c0] <=> (1) cpd00009[c0] + (2) cpd00067[c0] + (1) cpd00072[c0]	(1) H2O[c0] + (1) D-Fructose 2,6-bisphosphate[c0] <=> (1) Phosphate[c0] + (2) H+[c0] + (1) D-fructose-6-phosphate[c0]	fig|1185660.4.peg.1452
rxn07841_c0	2-Isopentenyl-diphosphate:ATP delta2-isopentenyltransferase_c0	(1) cpd00002[c0] + (1) cpd00202[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15130[c0]	(1) ATP[c0] + (1) DMAPP[c0] <=> (1) PPi[c0] + (1) H+[c0] + (1) Isopentenyl-ATP[c0]	fig|1185660.4.peg.1775
rxn00806_c0	L-Leucine:2-oxoglutarate aminotransferase_c0	(1) cpd00024[c0] + (1) cpd00107[c0] <=> (1) cpd00023[c0] + (1) cpd00200[c0]	(1) 2-Oxoglutarate[c0] + (1) L-Leucine[c0] <=> (1) L-Glutamate[c0] + (1) 4MOP[c0]	fig|1185660.4.peg.953
rxn02199_c0	Acetyl-CoA:chloramphenicol O3-acetyltransferase_c0	(1) cpd00022[c0] + (1) cpd00680[c0] <=> (1) cpd00010[c0] + (1) cpd02267[c0]	(1) Acetyl-CoA[c0] + (1) Chloramphenicol[c0] <=> (1) CoA[c0] + (1) Chloramphenicol 3-acetate[c0]	(fig|1185660.4.peg.1988 or fig|1185660.4.peg.2761 or fig|1185660.4.peg.2762)
rxn05024_c0	4-(2-carboxyphenyl)-4-oxobutanoyl-CoA dehydratase (cyclizing)_c0	(1) cpd00067[c0] + (1) cpd02021[c0] => (1) cpd00001[c0] + (1) cpd11217[c0]	(1) H+[c0] + (1) Succinylbenzoyl-CoA[c0] => (1) H2O[c0] + (1) 1,4-Dihydroxy-2-naphthoyl-CoA[c0]	(fig|1185660.4.peg.1897 or fig|1185660.4.peg.1896)
rxn01851_c0	4-aminobutanal:NAD+ 1-oxidoreductase_c0	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd00434[c0] => (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd00281[c0]	(1) H2O[c0] + (1) NAD[c0] + (1) 4-Aminobutanal[c0] => (1) NADH[c0] + (2) H+[c0] + (1) GABA[c0]	((fig|1185660.4.peg.4080 or fig|1185660.4.peg.911 or fig|1185660.4.peg.4079 or fig|1185660.4.peg.4081) or fig|1185660.4.peg.2630)
rxn09167_c0	pyruvic (cytochrome b1) dehydrogenase_c0	(1) cpd00001[c0] + (1) cpd00020[c0] + (1) cpd15560[c0] => (1) cpd00011[c0] + (1) cpd00029[c0] + (1) cpd15561[c0]	(1) H2O[c0] + (1) Pyruvate[c0] + (1) Ubiquinone-8[c0] => (1) CO2[c0] + (1) Acetate[c0] + (1) Ubiquinol-8[c0]	fig|1185660.4.peg.204
rxn11834_c0	2-phenyl-1,3-propanediol monocarbamate:NAD+ oxidoreductase_c0	(1) cpd00003[c0] + (1) cpd16395[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd16396[c0]	(1) NAD[c0] + (1) 2-Phenyl-1,3-propanediol monocarbamate[c0] <=> (1) NADH[c0] + (1) H+[c0] + (1) 3-Carbamoyl-2-phenylpropionaldehyde[c0]	(fig|1185660.4.peg.2389 or fig|1185660.4.peg.3035 or fig|1185660.4.peg.3115 or fig|1185660.4.peg.180 or fig|1185660.4.peg.29)
rxn05201_c0	TRANS-RXNBWI-115572.ce.maizeexp.HYPOXANTHINE_c0	(1) cpd00067[e0] + (1) cpd00226[e0] <=> (1) cpd00067[c0] + (1) cpd00226[c0]	(1) H+[e0] + (1) HYXN[e0] <=> (1) H+[c0] + (1) HYXN[c0]	fig|1185660.4.peg.307
rxn09449_c0	acyl-coenzyme A ligase_c0	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd01080[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd00067[c0] + (1) cpd00327[c0]	(1) ATP[c0] + (1) CoA[c0] + (1) ocdca[c0] => (1) PPi[c0] + (1) AMP[c0] + (1) H+[c0] + (1) strcoa[c0]	(fig|1185660.4.peg.1922 or fig|1185660.4.peg.3392)
rxn03630_c0	Taurine, 2-oxoglutarate:O2 oxidoreductase (sulfite-forming)_c0	(1) cpd00007[c0] + (1) cpd00024[c0] + (1) cpd00210[c0] => (1) cpd00011[c0] + (1) cpd00036[c0] + (1) cpd00081[c0] + (1) cpd04122[c0]	(1) O2[c0] + (1) 2-Oxoglutarate[c0] + (1) Taurine[c0] => (1) CO2[c0] + (1) Succinate[c0] + (1) Sulfite[c0] + (1) Aminoacetaldehyde[c0]	fig|1185660.4.peg.876
rxn03002_c0	S-Methyl-3-phospho-1-thio-D-glycerate phosphohydrolase_c0	(1) cpd00001[c0] + (1) cpd02688[c0] <=> (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd02380[c0]	(1) H2O[c0] + (1) S-Methyl-3-phospho-1-thio-D-glycerate[c0] <=> (1) Phosphate[c0] + (1) H+[c0] + (1) S-Methyl-1-thio-D-glycerate[c0]	(fig|1185660.4.peg.3371 or fig|1185660.4.peg.3692)
rxn00314_c0	N2-(D-1-carboxylethyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)_c0	(1) cpd00001[c0] + (1) cpd00006[c0] + (1) cpd02490[c0] <=> (1) cpd00005[c0] + (1) cpd00020[c0] + (1) cpd00039[c0] + (1) cpd00067[c0]	(1) H2O[c0] + (1) NADP[c0] + (1) Lysopine[c0] <=> (1) NADPH[c0] + (1) Pyruvate[c0] + (1) L-Lysine[c0] + (1) H+[c0]	fig|1185660.4.peg.3138
rxn09132_c0	Phospholipase A1 (phosphatidylethanolamine, n-C14:1) (periplasm)_c0	(1) cpd00001[c0] + (1) cpd15530[c0] => (1) cpd00067[c0] + (1) cpd15298[c0] + (1) cpd15338[c0]	(1) H2O[c0] + (1) phosphatidylethanolamine ditetradec-7-enoyl[c0] => (1) H+[c0] + (1) tetradecenoate[c0] + (1) 2-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl[c0]	fig|1185660.4.peg.1329
rxn05616_c0	TRANS-RXN-141.ce_c0	(1) cpd00254[c0] <=> (1) cpd00254[e0]	(1) Mg[c0] <=> (1) Mg[e0]	fig|1185660.4.peg.2098
rxn08805_c0	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)_c0	(1) cpd00001[c0] + (1) cpd15315[c0] <=> (1) cpd00067[c0] + (1) cpd00908[c0] + (1) cpd15298[c0]	(1) H2O[c0] + (1) 1-Acyl-sn-glycero-3-phosphoethanolamine tetradec-7-enoyl[c0] <=> (1) H+[c0] + (1) Glycerophosphoethanolamine[c0] + (1) tetradecenoate[c0]	fig|1185660.4.peg.477
rxn01507_c0	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase_c0	(1) cpd00001[c0] + (1) cpd00294[c0] => (1) cpd00009[c0] + (1) cpd00438[c0]	(1) H2O[c0] + (1) dAMP[c0] => (1) Phosphate[c0] + (1) Deoxyadenosine[c0]	fig|1185660.4.peg.1452
rxn01790_c0	(R)-Pantoate:NADP+ 2-oxidoreductase_c0	(1) cpd00006[c0] + (1) cpd00408[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00712[c0]	(1) NADP[c0] + (1) Pantoate[c0] <=> (1) NADPH[c0] + (1) H+[c0] + (1) 2-Dehydropantoate[c0]	(fig|1185660.4.peg.3280 or fig|1185660.4.peg.4233 or fig|1185660.4.peg.4233)
rxn05651_c0	sulfate transport in via proton symport_c0	(1) cpd00048[e0] + (1) cpd00067[e0] <=> (1) cpd00048[c0] + (1) cpd00067[c0]	(1) Sulfate[e0] + (1) H+[e0] <=> (1) Sulfate[c0] + (1) H+[c0]	(fig|1185660.4.peg.620 or fig|1185660.4.peg.3568)
rxn00077_c0	ATP:NAD+ 2'-phosphotransferase_c0	(1) cpd00002[c0] + (1) cpd00003[c0] <=> (1) cpd00006[c0] + (1) cpd00008[c0] + (1) cpd00067[c0]	(1) ATP[c0] + (1) NAD[c0] <=> (1) NADP[c0] + (1) ADP[c0] + (1) H+[c0]	fig|1185660.4.peg.1451
rxn01388_c0	isocitrate hydro-lyase (cis-aconitate-forming)_c0	(1) cpd00260[c0] <=> (1) cpd00001[c0] + (1) cpd00331[c0]	(1) Isocitrate[c0] <=> (1) H2O[c0] + (1) cis-Aconitate[c0]	(fig|1185660.4.peg.1928 or (fig|1185660.4.peg.1925 and fig|1185660.4.peg.1925))
rxn02391_c0	Lysolecithin 2,3-acylmutase_c0	(1) cpd02603[c0] <=> (1) cpd02601[c0]	(1) 3-Lysolecithin[c0] <=> (1) 2-Lysolecithin[c0]	fig|1185660.4.peg.2619
rxn03638_c0	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0	(1) cpd00022[c0] + (1) cpd03671[c0] => (1) cpd00010[c0] + (1) cpd00067[c0] + (1) cpd02611[c0]	(1) Acetyl-CoA[c0] + (1) D-Glucosamine1-phosphate[c0] => (1) CoA[c0] + (1) H+[c0] + (1) N-Acetyl-D-glucosamine1-phosphate[c0]	(fig|1185660.4.peg.3717 and fig|1185660.4.peg.3717)
rxn02897_c0	Nicotinate-nucleotide:dimethylbenzimidazole phospho-D-ribosyltransferase_c0	(1) cpd00873[c0] + (1) cpd01997[c0] <=> (1) cpd00067[c0] + (1) cpd00218[c0] + (1) cpd02904[c0]	(1) Nicotinate ribonucleotide[c0] + (1) Dimethylbenzimidazole[c0] <=> (1) H+[c0] + (1) Niacin[c0] + (1) alpha-Ribazole 5'-phosphate[c0]	fig|1185660.4.peg.2926
rxn05126_c0	R07417_c0	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd11341[c0] => (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd11408[c0]	(1) H2O[c0] + (1) NAD[c0] + (1) gamma-glutamyl-gamma-butyraldehyde[c0] => (1) NADH[c0] + (2) H+[c0] + (1) gamma-Glutamyl-GABA[c0]	fig|1185660.4.peg.2630
rxn10217_c0	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	(1) cpd11437[c0] + (1) cpd15674[c0] => (1) cpd00010[c0] + (1) cpd00067[c0] + (1) cpd15680[c0]	(1) fa3coa[c0] + (1) 1-isopentadecanoyl-sn-glycerol 3-phosphate[c0] => (1) CoA[c0] + (1) H+[c0] + (1) 1,2-diisopentadecanoyl-sn-glycerol 3-phosphate[c0]	(fig|1185660.4.peg.502 or fig|1185660.4.peg.487 or fig|1185660.4.peg.176)
rxn01406_c0	S-adenosylmethioninamine:putrescine 3-aminopropyltransferase_c0	(1) cpd00118[c0] + (1) cpd00837[c0] => (1) cpd00067[c0] + (1) cpd00147[c0] + (1) cpd00264[c0]	(1) Putrescine[c0] + (1) S-Adenosylmethioninamine[c0] => (1) H+[c0] + (1) 5-Methylthioadenosine[c0] + (1) Spermidine[c0]	fig|1185660.4.peg.3804
rxn05249_c0	FACOAL150(ISO)_c0	(1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11436[c0] => (1) cpd00012[c0] + (1) cpd00018[c0] + (1) cpd11437[c0]	(1) ATP[c0] + (1) CoA[c0] + (1) fa3[c0] => (1) PPi[c0] + (1) AMP[c0] + (1) fa3coa[c0]	(fig|1185660.4.peg.1922 or fig|1185660.4.peg.3392)
rxn01816_c0	R02508_c0	(1) cpd00036[c0] + (1) cpd00067[c0] + (1) cpd00424[c0] <=> (1) cpd00084[c0] + (1) cpd00822[c0]	(1) Succinate[c0] + (1) H+[c0] + (1) Cystathionine[c0] <=> (1) L-Cysteine[c0] + (1) O-Succinyl-L-homoserine[c0]	fig|1185660.4.peg.2760
rxn02056_c0	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase_c0	(2) cpd00067[c0] + (1) cpd00557[c0] <=> (1) cpd03426[c0] + (1) cpd10515[c0]	(2) H+[c0] + (1) Siroheme[c0] <=> (1) Sirohydrochlorin[c0] + (1) Fe2+[c0]	fig|1185660.4.peg.2210
rxn10043_c0	cytochrome-c oxidase (H+/e- = 2)_c0	(0.5) cpd00007[c0] + (6) cpd00067[c0] + (2) cpd00110[c0] <=> (1) cpd00001[c0] + (4) cpd00067[e0] + (2) cpd00109[c0]	(0.5) O2[c0] + (6) H+[c0] + (2) Cytochrome c2+[c0] <=> (1) H2O[c0] + (4) H+[e0] + (2) Cytochrome c3+[c0]	(fig|1185660.4.peg.3680 and Unknown and Unknown and fig|1185660.4.peg.3677)
rxn01068_c0	L-threonine:NAD+ oxidoreductase_c0	(1) cpd00003[c0] + (1) cpd00161[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd02211[c0]	(1) NAD[c0] + (1) L-Threonine[c0] <=> (1) NADH[c0] + (1) H+[c0] + (1) L-2-Amino-acetoacetate[c0]	(fig|1185660.4.peg.1051 or fig|1185660.4.peg.1051)
rxn02277_c0	7,8-Diaminononanoate:carbon-dioxide cyclo-ligase_c0	(1) cpd00002[c0] + (1) cpd00011[c0] + (1) cpd00764[c0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (3) cpd00067[c0] + (1) cpd01311[c0]	(1) ATP[c0] + (1) CO2[c0] + (1) 7-8-Diaminononanoate[c0] => (1) ADP[c0] + (1) Phosphate[c0] + (3) H+[c0] + (1) Dethiobiotin[c0]	fig|1185660.4.peg.3688
rxn10223_c0	isopentadecanoyl-phosphatidate cytidylyltransferase_c0	(1) cpd00052[c0] + (1) cpd15680[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15686[c0]	(1) CTP[c0] + (1) 1,2-diisopentadecanoyl-sn-glycerol 3-phosphate[c0] <=> (1) PPi[c0] + (1) H+[c0] + (1) CDP-1,2-diisopentadecanoylglycerol[c0]	(fig|1185660.4.peg.1658 or fig|1185660.4.peg.503)
rxn00742_c0	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)_c0	(1) cpd00001[c0] + (1) cpd00424[c0] => (1) cpd00013[c0] + (1) cpd00084[c0] + (1) cpd00094[c0]	(1) H2O[c0] + (1) Cystathionine[c0] => (1) NH3[c0] + (1) L-Cysteine[c0] + (1) 2-Oxobutyrate[c0]	(fig|1185660.4.peg.3490 or fig|1185660.4.peg.4403)
rxn04658_c0	RXN-5183.c_c0	(1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd09350[c0] => (1) cpd00006[c0] + (1) cpd00009[c0] + (1) cpd09351[c0]	(1) NADPH[c0] + (1) H+[c0] + (1) N2-Acetyl-L-aminoadipyl-delta-phosphate[c0] => (1) NADP[c0] + (1) Phosphate[c0] + (1) N2-Acetyl-L-aminoadipate semialdehyde[c0]	fig|1185660.4.peg.2630
rxn00991_c0	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)_c0	(1) cpd00292[c0] <=> (1) cpd00022[c0] + (1) cpd00142[c0]	(1) HMG-CoA[c0] <=> (1) Acetyl-CoA[c0] + (1) Acetoacetate[c0]	(fig|1185660.4.peg.1896 or fig|1185660.4.peg.1897)
rxn10260_c0	anteisoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	(1) cpd00080[c0] + (1) cpd15684[c0] <=> (1) cpd00046[c0] + (1) cpd15717[c0]	(1) Glycerol-3-phosphate[c0] + (1) CDP-1,2-dianteisoheptadecanoylglycerol[c0] <=> (1) CMP[c0] + (1) Dianteisoheptadecanoylphosphatidylglycerophosphate[c0]	(fig|1185660.4.peg.496 or fig|1185660.4.peg.2313)
rxn03915_c0	2-formylbenzoate:NAD+ oxidoreductase_c0	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd01956[c0] <=> (1) cpd00004[c0] + (2) cpd00067[c0] + (1) cpd01129[c0]	(1) H2O[c0] + (1) NAD[c0] + (1) o-Formylbenzoic acid[c0] <=> (1) NADH[c0] + (2) H+[c0] + (1) Phthalate[c0]	fig|1185660.4.peg.2630
rxn03242_c0	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0	(1) cpd00003[c0] + (1) cpd03116[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd03117[c0]	(1) NAD[c0] + (1) (S)-3-Hydroxydodecanoyl-CoA[c0] <=> (1) NADH[c0] + (1) H+[c0] + (1) 3-Oxododecanoyl-CoA[c0]	(((fig|1185660.4.peg.2234 or fig|1185660.4.peg.1548) and fig|1185660.4.peg.1538) or (fig|1185660.4.peg.1548 or fig|1185660.4.peg.2234))
rxn00541_c0	L-threonine acetaldehyde-lyase (glycine-forming)_c0	(1) cpd00161[c0] <=> (1) cpd00033[c0] + (1) cpd00071[c0]	(1) L-Threonine[c0] <=> (1) Glycine[c0] + (1) Acetaldehyde[c0]	fig|1185660.4.peg.450
rxn09152_c0	Phospholipase A2 (phosphatidylethanolamine, n-C14:0) (periplasm)_c0	(1) cpd00001[c0] + (1) cpd15529[c0] <=> (1) cpd00067[c0] + (1) cpd03847[c0] + (1) cpd15314[c0]	(1) H2O[c0] + (1) phosphatidylethanolamine ditetradecanoyl[c0] <=> (1) H+[c0] + (1) Myristic acid[c0] + (1) 1-Acyl-sn-glycero-3-phosphoethanolamine tetradecanoyl[c0]	fig|1185660.4.peg.1329
rxn01924_c0	isobutyryl-CoA dehydrogenase_c0	(1) cpd00015[c0] + (1) cpd00067[c0] + (1) cpd00481[c0] <= (1) cpd00982[c0] + (1) cpd02187[c0]	(1) FAD[c0] + (1) H+[c0] + (1) Isobutyryl-CoA[c0] <= (1) FADH2[c0] + (1) Methacrylyl-CoA[c0]	fig|1185660.4.peg.1537
rxn01368_c0	Cytidine aminohydrolase_c0	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00367[c0] => (1) cpd00013[c0] + (1) cpd00249[c0]	(1) H2O[c0] + (1) H+[c0] + (1) Cytidine[c0] => (1) NH3[c0] + (1) Uridine[c0]	fig|1185660.4.peg.2394
rxn00134_c0	ATP:adenosine 5'-phosphotransferase_c0	(1) cpd00002[c0] + (1) cpd00182[c0] <=> (1) cpd00008[c0] + (1) cpd00018[c0] + (1) cpd00067[c0]	(1) ATP[c0] + (1) Adenosine[c0] <=> (1) ADP[c0] + (1) AMP[c0] + (1) H+[c0]	fig|1185660.4.peg.4445
rxn01480_c0	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase_c0	(1) cpd00003[c0] + (1) cpd00876[c0] <=> (1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd00287[c0]	(1) NAD[c0] + (1) 3-Hydroxyisobutyrate[c0] <=> (1) NADH[c0] + (1) H+[c0] + (1) 3-Oxo-2-methylpropanoate[c0]	(fig|1185660.4.peg.1540 or (fig|1185660.4.peg.2234 or fig|1185660.4.peg.1548) or fig|1185660.4.peg.1540)
rxn09199_c0	Phosphatidylserine decarboxylase (n-C14:1)_c0	(2) cpd00067[c0] + (1) cpd15554[c0] <=> (1) cpd00011[c0] + (1) cpd15530[c0]	(2) H+[c0] + (1) phosphatidylserine ditetradec-7-enoyl[c0] <=> (1) CO2[c0] + (1) phosphatidylethanolamine ditetradec-7-enoyl[c0]	fig|1185660.4.peg.2635
rxn06453_c0	UDP-alpha-D-glucose:glycogenin alpha-D-glucosyltransferase_c0	(1) cpd00026[c0] + (1) cpd11937[c0] <=> (1) cpd00014[c0] + (1) cpd12161[c0]	(1) UDP-glucose[c0] + (1) Glycogenin[c0] <=> (1) UDP[c0] + (1) alpha-D-Glucosylglycogenin[c0]	fig|1185660.4.peg.2519
rxn00892_c0	ATP:N-acetyl-D-glucosamine 6-phosphotransferase_c0	(1) cpd00002[c0] + (1) cpd00122[c0] <=> (1) cpd00008[c0] + (1) cpd00067[c0] + (1) cpd00293[c0]	(1) ATP[c0] + (1) N-Acetyl-D-glucosamine[c0] <=> (1) ADP[c0] + (1) H+[c0] + (1) N-Acetyl-D-glucosamine 6-phosphate[c0]	(fig|1185660.4.peg.2797 or fig|1185660.4.peg.2853)
rxn05233_c0	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase_c0	(1) cpd00031[c0] + (1) cpd11421[c0] => (1) cpd00001[c0] + (1) cpd00295[c0] + (1) cpd11420[c0]	(1) GDP[c0] + (1) trdrd[c0] => (1) H2O[c0] + (1) dGDP[c0] + (1) trdox[c0]	(fig|1185660.4.peg.4241 or fig|1185660.4.peg.4242)
rxn09109_c0	Phosphatidylglycerol synthase (n-C14:0)_c0	(1) cpd00080[c0] + (1) cpd15423[c0] <=> (1) cpd00046[c0] + (1) cpd15543[c0]	(1) Glycerol-3-phosphate[c0] + (1) CDP-1,2-ditetradecanoylglycerol[c0] <=> (1) CMP[c0] + (1) Phosphatidylglycerophosphate ditetradecanoyl[c0]	(fig|1185660.4.peg.2313 or fig|1185660.4.peg.496)
rxn00141_c0	S-Adenosyl-L-homocysteine hydrolase_c0	(1) cpd00001[c0] + (1) cpd00019[c0] <=> (1) cpd00135[c0] + (1) cpd00182[c0]	(1) H2O[c0] + (1) S-Adenosyl-homocysteine[c0] <=> (1) Homocysteine[c0] + (1) Adenosine[c0]	(fig|1185660.4.peg.847 or fig|1185660.4.peg.1888)
rxn02003_c0	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase_c0	(1) cpd00006[c0] + (1) cpd02113[c0] <=> (1) cpd00005[c0] + (1) cpd00067[c0] + (1) cpd00522[c0]	(1) NADP[c0] + (1) dTDP-rhamnose[c0] <=> (1) NADPH[c0] + (1) H+[c0] + (1) dTDP-4-oxo-L-rhamnose[c0]	(fig|1185660.4.peg.3419 or fig|1185660.4.peg.3419)
rxn07056_c0	R06134_c0	(1) cpd00001[c0] + (1) cpd11636[c0] <=> (1) cpd00013[c0] + (1) cpd00049[c0]	(1) H2O[c0] + (1) Amide[c0] <=> (1) NH3[c0] + (1) Carboxylic acid[c0]	(fig|1185660.4.peg.2005 or fig|1185660.4.peg.1032)
