ID	MetaCyc
rxn26655	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26656	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26657	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26658	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26659	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26660	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26661	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26662	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26663	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26664	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26665	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26666	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26667	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26668	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26669	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26670	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26671	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26672	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26673	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26674	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26675	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26676	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26677	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26678	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26679	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26680	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26681	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26682	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26683	Biosynthesis|Cofactor-Biosynthesis|PWY1G-126|Reductants
rxn26684	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26685	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26686	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26687	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26688	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26689	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26690	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26691	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26692	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26693	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26694	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26695	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26696	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26697	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26698	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26699	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26700	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26701	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26702	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26703	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26704	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26705	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26706	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26707	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26708	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26709	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26710	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26711	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26712	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26713	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26714	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26715	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26716	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26717	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26718	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26719	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26720	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26721	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26722	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26723	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26724	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26725	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6113|PWYG-321
rxn26726	Biosynthesis|Lipid-Biosynthesis|PWY3DJ-12
rxn26727	Biosynthesis|Lipid-Biosynthesis|PWY3DJ-12
rxn26729	Biosynthesis|HORMONE-SYN|PWY-6030
rxn26730	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY3DJ-35471|Vitamin-Biosynthesis
rxn26731	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26732	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26734	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26735	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26736	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|Sterol-Biosynthesis
rxn26737	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|Sterol-Biosynthesis
rxn26738	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|PWY-5129|SPHINGOLIPID-SYN-PWY
rxn26739	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26740	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26741	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|Sterol-Biosynthesis
rxn26742	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|Sterol-Biosynthesis
rxn26743	Amino-Acid-Degradation|Biosynthesis|Degradation|PWY-6802|PWY3O-4108|SECONDARY-METABOLITE-BIOSYNTHESIS|TYROSINE-DEG
rxn26744	Acetoin-Biosynthesis|Energy-Metabolism|Fermentation|PWY3O-440
rxn26745	Acetoin-Biosynthesis|Energy-Metabolism|Fermentation|PWY3O-440
rxn26746	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26747	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26748	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26749	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26750	Biosynthesis|Degradation|Fatty-Acid-and-Lipid-Degradation|Lipid-Biosynthesis|SPHINGOLIPID-SYN-PWY
rxn26751	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn26753	ASPARAGINE-SYN|Amino-Acid-Biosynthesis|Aminoacyl-tRNAs-Charging|Biosynthesis|IND-AMINO-ACID-SYN|PWY490-4
rxn26754	Energy-Metabolism|Hydrogen-Production|PHOTOALL-PWY|PWY-101|PWY-6785|PWY-6886|Photosynthesis
rxn26755	Energy-Metabolism|Hydrogen-Production|PHOTOALL-PWY|PWY-101|PWY-6785|PWY-6886|Photosynthesis
rxn26756	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-3|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn26757	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-11|Vitamin-Biosynthesis
rxn26758	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-11|Vitamin-Biosynthesis
rxn26759	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-12|Vitamin-Biosynthesis
rxn26760	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-13|Vitamin-Biosynthesis
rxn26761	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-13|Vitamin-Biosynthesis
rxn26762	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY-6825|PWY4FS-3|PWY4FS-4|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn26763	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY-6825|PWY4FS-3|PWY4FS-4|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn26764	Abscisic-Acid-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY4FS-17|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn26765	Abscisic-Acid-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY4FS-17|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn26766	Abscisic-Acid-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY4FS-17|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn26769	Abscisic-Acid-Biosynthesis|Biosynthesis|HORMONE-SYN|PWY4FS-17|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn26772	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-4|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn26773	Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-4|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn26774	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-11|Vitamin-Biosynthesis
rxn26775	Ascorbate-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|PWY4FS-11|Vitamin-Biosynthesis
rxn26776	Alcohol-Degradation|Degradation|Ethanol-Degradation|PWY66-162
rxn26777	Alcohol-Degradation|Degradation|Ethanol-Degradation|PWY66-162
rxn26778	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201
rxn26779	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201
rxn26780	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26781	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26782	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26783	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26784	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26785	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26786	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26787	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26788	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26789	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26790	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26791	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26792	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26793	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201|PWY66-221
rxn26794	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201
rxn26795	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201
rxn26796	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-201
rxn26797	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26800	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26803	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26806	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26809	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26812	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26815	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26816	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26817	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26818	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26819	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26820	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26821	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26822	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26823	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26824	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26825	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26826	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26827	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26830	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26833	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26836	Degradation|Nicotine-Degradation|Other-Degradation|PWY66-221
rxn26837	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26840	Degradation|Other-Degradation|PWY66-241
rxn26841	Degradation|Other-Degradation|PWY66-241
rxn26842	Degradation|Other-Degradation|PWY66-241
rxn26843	Degradation|Other-Degradation|PWY66-241
rxn26844	Degradation|Other-Degradation|PWY66-241
rxn26845	Degradation|Other-Degradation|PWY66-241
rxn26846	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26847	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26848	Alcohol-Degradation|Degradation|Ethanol-Degradation|PWY66-161
rxn26849	Alcohol-Degradation|Degradation|Ethanol-Degradation|PWY66-161
rxn26850	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26853	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26856	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26859	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26862	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26865	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26868	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26871	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26874	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26877	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26880	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26881	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-5|Sterol-Biosynthesis
rxn26882	Biosynthesis|Lipid-Biosynthesis|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26885	Biosynthesis|Lipid-Biosynthesis|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26888	Biosynthesis|Lipid-Biosynthesis|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26889	Biosynthesis|Lipid-Biosynthesis|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26890	Biosynthesis|Lipid-Biosynthesis|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26891	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|Other-biosynthesis|PWY-2541|PWY-5670|PWY-6105|PWY66-3|PWY66-341|PWY66-4|PWY66-5|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn26892	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26893	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26894	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26895	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26896	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26897	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26898	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26899	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26900	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26902	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26905	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26908	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26909	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26911	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26914	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26917	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26918	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26920	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26923	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26926	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26927	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26928	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26931	Biosynthesis|Lipid-Biosynthesis|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26932	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26933	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26935	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26938	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26941	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26942	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26944	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26947	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26950	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26951	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26953	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26956	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26959	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26960	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26961	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26962	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26965	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26966	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY-6074|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn26967	Biosynthesis|Lipid-Biosynthesis|PWY66-3|PWY66-341|PWY66-5|Sterol-Biosynthesis
